"UF";"COD_MUN";"NOME_MUN";"Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"SP";351140;"Cerqueira César";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351150;"Cerquilho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351160;"Cesário Lange";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351170;"Charqueada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351190;"Clementina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351200;"Colina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351210;"Colômbia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351220;"Conchal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351230;"Conchas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351240;"Cordeirópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351250;"Coroados";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351260;"Coronel Macedo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351270;"Corumbataí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351280;"Cosmópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351290;"Cosmorama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351300;"Cotia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351310;"Cravinhos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351320;"Cristais Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351330;"Cruzália";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351340;"Cruzeiro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351350;"Cubatão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351360;"Cunha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351370;"Descalvado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351380;"Diadema";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351385;"Dirce Reis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351390;"Divinolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351400;"Dobrada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351410;"Dois Córregos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351420;"Dolcinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351430;"Dourado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351440;"Dracena";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351450;"Duartina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351460;"Dumont";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351470;"Echaporã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351480;"Eldorado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351490;"Elias Fausto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351492;"Elisiário";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351495;"Embaúba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351500;"Embu das Artes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351510;"Embu-Guaçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351512;"Emilianópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351515;"Engenheiro Coelho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351518;"Espírito Santo do Pinhal";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SP";351519;"Espírito Santo do Turvo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351520;"Estrela d'Oeste";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351530;"Estrela do Norte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351535;"Euclides da Cunha Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351540;"Fartura";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351550;"Fernandópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351560;"Fernando Prestes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351565;"Fernão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351570;"Ferraz de Vasconcelos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351580;"Flora Rica";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351590;"Floreal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351600;"Flórida Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351610;"Florínia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351620;"Franca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351630;"Francisco Morato";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351640;"Franco da Rocha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351650;"Gabriel Monteiro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351660;"Gália";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351670;"Garça";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351680;"Gastão Vidigal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351685;"Gavião Peixoto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351690;"General Salgado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351700;"Getulina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351710;"Glicério";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351720;"Guaiçara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351730;"Guaimbê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351740;"Guaíra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351750;"Guapiaçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351760;"Guapiara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351770;"Guará";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351780;"Guaraçaí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351790;"Guaraci";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351800;"Guarani d'Oeste";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351810;"Guarantã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351820;"Guararapes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351830;"Guararema";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351840;"Guaratinguetá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351850;"Guareí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351860;"Guariba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351870;"Guarujá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351880;"Guarulhos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351885;"Guatapará";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351890;"Guzolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351900;"Herculândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351905;"Holambra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351907;"Hortolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351910;"Iacanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351920;"Iacri";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351925;"Iaras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351930;"Ibaté";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351940;"Ibirá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351950;"Ibirarema";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351960;"Ibitinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351970;"Ibiúna";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351980;"Icém";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";351990;"Iepê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352000;"Igaraçu do Tietê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352010;"Igarapava";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352020;"Igaratá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352030;"Iguape";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352040;"Ilhabela";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352042;"Ilha Comprida";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352044;"Ilha Solteira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352050;"Indaiatuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352060;"Indiana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352070;"Indiaporã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352080;"Inúbia Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352090;"Ipaussu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352100;"Iperó";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352110;"Ipeúna";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352115;"Ipiguá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352120;"Iporanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352130;"Ipuã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352140;"Iracemápolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352150;"Irapuã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352160;"Irapuru";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352170;"Itaberá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352180;"Itaí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352190;"Itajobi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352200;"Itaju";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352210;"Itanhaém";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352215;"Itaóca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352220;"Itapecerica da Serra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352230;"Itapetininga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352240;"Itapeva";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352250;"Itapevi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352260;"Itapira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352265;"Itapirapuã Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352270;"Itápolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352280;"Itaporanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352290;"Itapuí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352300;"Itapura";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352310;"Itaquaquecetuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352320;"Itararé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352330;"Itariri";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352340;"Itatiba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352350;"Itatinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352360;"Itirapina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352370;"Itirapuã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352380;"Itobi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352390;"Itu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352400;"Itupeva";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352410;"Ituverava";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352420;"Jaborandi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352430;"Jaboticabal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352440;"Jacareí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352450;"Jaci";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352460;"Jacupiranga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352470;"Jaguariúna";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352480;"Jales";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352490;"Jambeiro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352500;"Jandira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352510;"Jardinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352520;"Jarinu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352530;"Jaú";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352540;"Jeriquara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352550;"Joanópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352560;"João Ramalho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352570;"José Bonifácio";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352580;"Júlio Mesquita";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352585;"Jumirim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352590;"Jundiaí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352600;"Junqueirópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352610;"Juquiá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352620;"Juquitiba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352630;"Lagoinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352640;"Laranjal Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352650;"Lavínia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352660;"Lavrinhas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352670;"Leme";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352680;"Lençóis Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352690;"Limeira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352700;"Lindóia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352710;"Lins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352720;"Lorena";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352725;"Lourdes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352730;"Louveira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352740;"Lucélia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352750;"Lucianópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352760;"Luís Antônio";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352770;"Luiziânia";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SP";352780;"Lupércio";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352790;"Lutécia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352800;"Macatuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352810;"Macaubal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352820;"Macedônia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352830;"Magda";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352840;"Mairinque";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352850;"Mairiporã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352860;"Manduri";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352870;"Marabá Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352880;"Maracaí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352885;"Marapoama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352890;"Mariápolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352900;"Marília";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SP";352910;"Marinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352920;"Martinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352930;"Matão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352940;"Mauá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352950;"Mendonça";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352960;"Meridiano";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352965;"Mesópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352970;"Miguelópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352980;"Mineiros do Tietê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";352990;"Miracatu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353000;"Mira Estrela";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353010;"Mirandópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353020;"Mirante do Paranapanema";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353030;"Mirassol";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353040;"Mirassolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353050;"Mococa";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353060;"Mogi das Cruzes";;1;1;100;"Sim";100;"ALCANÇOU"
"SP";353070;"Mogi Guaçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353080;"Mogi Mirim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353090;"Mombuca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353100;"Monções";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353110;"Mongaguá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353120;"Monte Alegre do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353130;"Monte Alto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353140;"Monte Aprazível";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353150;"Monte Azul Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353160;"Monte Castelo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353170;"Monteiro Lobato";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353180;"Monte Mor";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353190;"Morro Agudo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353200;"Morungaba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353205;"Motuca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353210;"Murutinga do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353215;"Nantes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353220;"Narandiba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353230;"Natividade da Serra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353240;"Nazaré Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353250;"Neves Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353260;"Nhandeara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353270;"Nipoã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353280;"Nova Aliança";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353282;"Nova Campina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353284;"Nova Canaã Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353286;"Nova Castilho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353290;"Nova Europa";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353300;"Nova Granada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353310;"Nova Guataporanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353320;"Nova Independência";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353325;"Novais";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353330;"Nova Luzitânia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353340;"Nova Odessa";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353350;"Novo Horizonte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353360;"Nuporanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353370;"Ocauçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353380;"Óleo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353390;"Olímpia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353400;"Onda Verde";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353410;"Oriente";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353420;"Orindiúva";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353430;"Orlândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353440;"Osasco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353450;"Oscar Bressane";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353460;"Osvaldo Cruz";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353470;"Ourinhos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353475;"Ouroeste";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353480;"Ouro Verde";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353490;"Pacaembu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353500;"Palestina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353510;"Palmares Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353520;"Palmeira d'Oeste";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353530;"Palmital";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353540;"Panorama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353550;"Paraguaçu Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353560;"Paraibuna";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353570;"Paraíso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353580;"Paranapanema";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353590;"Paranapuã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353600;"Parapuã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353610;"Pardinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353620;"Pariquera-Açu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353625;"Parisi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353630;"Patrocínio Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353640;"Paulicéia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353650;"Paulínia";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SP";353657;"Paulistânia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353660;"Paulo de Faria";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353670;"Pederneiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353680;"Pedra Bela";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353690;"Pedranópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353700;"Pedregulho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353710;"Pedreira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353715;"Pedrinhas Paulista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353720;"Pedro de Toledo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353730;"Penápolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353740;"Pereira Barreto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353750;"Pereiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353760;"Peruíbe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SP";353770;"Piacatu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
